id,area,center_lat,center_lon,company,name,polygon
SKT,1,64.832175988686,20.201614939367,Skellefteå Kraft Elnät AB,Skellefteå,"[[18.166944282315, 65.244067040449], [18.243157876551, 65.352848913212], [18.287783897891, 65.351497617983], [18.356526649339, 65.39408520958], [18.295804512928, 65.418029688249], [18.281153690353, 65.491416366516], [18.426348931568, 65.49688263227], [18.503817162325, 65.474597923232], [18.537035703246, 65.447731897237], [18.626675292088, 65.43432922519], [18.72320749122, 65.43628606793], [18.74823473255, 65.422893199719], [18.751373667201, 65.404542669881], [18.812117151689, 65.386793252768], [18.833880776672, 65.371447861024], [18.869350721951, 65.372998869363], [18.933067226114, 65.346479133158], [19.015387388088, 65.330766644536], [19.031844962676, 65.307754750005], [19.097617098094, 65.304985064244], [19.231720860647, 65.266050363046], [19.273547423924, 65.242265940821], [19.250271008364, 65.240484374123], [19.249736402152, 65.214851502302], [19.33978681247, 65.18649318334], [19.390555491988, 65.143108365572], [19.455155406956, 65.141238070105], [19.454756676598, 65.160756036881], [19.607399403414, 65.19871981751], [19.767148064377, 65.219352934166], [19.725783804604, 65.273281325241], [19.687944722058, 65.273511456145], [19.669206005809, 65.281379388121], [19.606325122074, 65.27333374671], [19.583510012319, 65.328786687028], [19.804578331007, 65.323163719345], [19.895373601896, 65.381004157122], [20.719838306191, 65.225341083338], [20.73434874396, 65.245279476046], [20.98544402047, 65.216044009843], [21.130626281415, 65.218820482563], [21.319026665745, 65.135727018207], [21.523004266277, 65.071518902888], [21.581945365895, 65.072594311465], [21.615332861764, 65.064027824067], [21.567069640678, 64.985109844115], [21.348426847674, 64.850906417371], [21.665863366793, 64.437540263278], [21.480509738287, 64.290311415479], [21.132282577123, 64.148549410166], [21.049470009455, 64.15293045926], [21.032265263642, 64.16740559484], [20.878958752099, 64.20352158944], [20.832060114167, 64.242141352917], [20.698903917808, 64.290556703149], [20.614447229251, 64.289853022504], [20.457421739712, 64.243388084195], [20.374590057725, 64.237444209329], [20.285478925771, 64.208764516011], [20.06853772126, 64.208997395577], [20.057823748709, 64.21770273349], [20.099312534669, 64.240634615971], [20.10208408224, 64.268868753037], [20.024513048516, 64.272274895901], [20.032624061172, 64.30313196141], [20.053643544427, 64.306214623728], [20.054940420604, 64.316214703084], [19.857828908578, 64.320142235165], [19.548035786803, 64.398619714253], [19.568892991893, 64.523924960896], [19.599596611759, 64.52982612454], [19.546829986508, 64.702439862945], [19.301293452904, 64.793047156338], [19.311656855992, 64.804684210357], [18.992938483527, 64.907474802031], [18.955985146443, 64.908143793674], [18.882586200211, 64.968354811342], [18.756891147961, 64.984422613852], [18.699245880437, 65.01303158184], [18.645586046711, 65.015450053421], [18.596997531047, 65.039032090123], [18.530338604295, 65.045929659067], [18.402324288752, 65.087670733391], [18.448192396974, 65.134734516605], [18.303660283647, 65.202690127153], [18.166944282315, 65.244067040449]]"
TDN,1,66.346065770395,23.703989616786,Övertorneå Energi AB,Tornedalen,"[[24.050730926829, 65.977525262318], [24.039873257806, 65.968762676761], [24.053400402084, 65.951694056956], [24.088570153638, 65.931261423114], [24.11825774323, 65.926457887788], [24.11551939909, 65.898714991524], [24.152947287387, 65.862847198427], [24.13136542735, 65.862918056138], [24.125117532341, 65.851649862357], [24.139397515945, 65.844880192001], [24.121412670151, 65.842602238483], [24.108252432456, 65.869308403894], [24.043086972249, 65.873367971067], [23.846341415654, 66.086283111211], [23.683132073038, 66.09822152551], [23.611771598529, 66.153657881612], [23.559709748201, 66.280398337741], [23.357847875657, 66.29171220701], [23.323444329637, 66.361368234374], [23.572773705098, 66.354973399311], [23.585738895436, 66.441496891975], [23.376627363844, 66.579966078334], [23.895551930002, 66.708035972018], [23.864668984292, 66.654823904671], [23.88523362115, 66.61528949812], [23.857688545933, 66.557573060377], [23.786517660211, 66.536642941065], [23.795406486061, 66.517429028751], [23.749184484083, 66.504518844369], [23.729861568789, 66.508354572595], [23.71957399208, 66.477058684722], [23.688367128602, 66.473443298904], [23.650263774144, 66.455036195096], [23.64287127178, 66.424844874376], [23.689300977903, 66.387120160821], [23.657176068062, 66.349574376239], [23.645761476185, 66.301865130532], [23.672562991628, 66.274038285958], [23.667437467315, 66.259635697944], [23.701224681255, 66.24270263251], [23.694473442553, 66.22817962869], [23.729317426214, 66.210337039967], [23.72230818028, 66.198031357235], [23.831831275342, 66.170142506181], [23.920849779801, 66.159748852818], [23.929876301994, 66.14968292626], [23.914084104944, 66.135767687878], [23.945281805953, 66.106779621176], [23.93834519685, 66.076755986964], [24.045284757575, 66.001961858151], [24.050730926829, 65.977525262318]]"
TNN,1,65.809789257816,23.997422015589,Vattenfall Eldistribution AB,Tornedalen Nedre,"[[23.876913835889, 65.750989525225], [23.849211326278, 65.792347833767], [23.817745959913, 65.795919916043], [23.826993328735, 65.814301110909], [24.026217153786, 65.845236246554], [24.045665513204, 65.872378814866], [24.107893837983, 65.868989854193], [24.120934025981, 65.843770075347], [24.142882996977, 65.843567135771], [24.155798469209, 65.815796752716], [24.127886796656, 65.783498266736], [24.014208785245, 65.787199509375], [23.913056480471, 65.749541583744], [23.876913835889, 65.750989525225]]"
TDO,1,67.008114088203,22.82200583624,Vattenfall Eldistribution AB,Tornedalen Övre,"[[23.285737722605, 68.152356275617], [23.319351118943, 68.137448967702], [23.386572256417, 68.047665538071], [23.446608100959, 68.03661406734], [23.472853009209, 68.016852956983], [23.536355043263, 68.004548537821], [23.540621676809, 67.989490648452], [23.574191110494, 67.971587521043], [23.642514299641, 67.964833041606], [23.666859226631, 67.940646770599], [23.642366545345, 67.914144282187], [23.579610406085, 67.893255589536], [23.552787852932, 67.898609397586], [23.505180459845, 67.878724582402], [23.477061472996, 67.843212430755], [23.49110114639, 67.665313281294], [23.539030217406, 67.624781796224], [23.559109152944, 67.621331966631], [23.5379973607, 67.604307567525], [23.542174869679, 67.579852173537], [23.50638876505, 67.562596026198], [23.467616285977, 67.565997115765], [23.45360299656, 67.560443760051], [23.484775798038, 67.538751819541], [23.429349132202, 67.505629166402], [23.404819241435, 67.501633795376], [23.392407503341, 67.486199303131], [23.412819335983, 67.466042510025], [23.495141838678, 67.445785590855], [23.541845498296, 67.460994805456], [23.676626567618, 67.442111217355], [23.723228730603, 67.443019982735], [23.762568653889, 67.431118019106], [23.751998753437, 67.407887625632], [23.717216015215, 67.391380561598], [23.736281636225, 67.379064612278], [23.738298356998, 67.350419022123], [23.760492779135, 67.349317348215], [23.776017596061, 67.336947339058], [23.722564892495, 67.282289051143], [23.607561298388, 67.273995307826], [23.562361694467, 67.261381160658], [23.570742704627, 67.252891729811], [23.551678879349, 67.247757262916], [23.561810151431, 67.236624059343], [23.546521995215, 67.225918157288], [23.595664571398, 67.207090223853], [23.588911844646, 67.190582776597], [23.550834342645, 67.171562496239], [23.656457645833, 67.102664684075], [23.674035869184, 67.065959027106], [23.738485838895, 67.018284485438], [23.801278440239, 66.989252190925], [23.830759509394, 66.960807508541], [23.859586649815, 66.955431740429], [23.864762736413, 66.918243282329], [23.932241751892, 66.885420476133], [23.995308076928, 66.820956950327], [23.983942258298, 66.787053368873], [23.953830873632, 66.78294929164], [23.90762616661, 66.795263510472], [23.915302910344, 66.771479252731], [23.890183700672, 66.769704556912], [23.877245173941, 66.75450415056], [23.906486496762, 66.719884346283], [23.896180278106, 66.710301641854], [23.360764682841, 66.580345239817], [23.587169337129, 66.448210544566], [23.564349948696, 66.354273751874], [23.317169574023, 66.365715104804], [23.363007402614, 66.294057329151], [23.274924436309, 66.298010064424], [23.241966539445, 66.226184723867], [23.119220107539, 66.232079486306], [22.974197350309, 66.167980080937], [22.955792231666, 66.136075868722], [22.901387976197, 66.152457339723], [22.872224549272, 66.178318878596], [22.770002073849, 66.180572283554], [22.531562848156, 66.239230026952], [22.338629834622, 66.136431056477], [22.032055468499, 66.368548539697], [21.641068064427, 66.321907702381], [21.482337698569, 66.334771174505], [21.494986142836, 66.480512886386], [21.818215875031, 66.592472256589], [21.97047233136, 66.669684044733], [22.041172202067, 66.729422695609], [22.151307161264, 66.862287551316], [22.117492330679, 66.876747885206], [22.137886908528, 66.887605801144], [22.164998598332, 66.879963860325], [22.198817046816, 66.919939037447], [21.980767349242, 67.060097159644], [22.042993312248, 67.073508194916], [21.847011224559, 67.272083195225], [21.962505466244, 67.3558235277], [21.886086833569, 67.386606798537], [21.920254759413, 67.396584704423], [21.904616414325, 67.413793551254], [21.801262556883, 67.447641403488], [22.143290612484, 67.506502008858], [22.314883695661, 67.639754618337], [22.692866956385, 67.652679117451], [22.694153230102, 67.668473271912], [22.634658399007, 67.700587330434], [22.467748622839, 67.746743133347], [22.813472299576, 67.839175644823], [23.285737722605, 68.152356275617]]"
TRE,1,65.918327864652,22.714674726061,Töre Energi ek för,Töre,"[[22.82072995696, 65.888312932635], [22.841555062004, 65.857346015469], [22.794326919513, 65.815225345915], [22.745584936765, 65.831252341176], [22.679285190523, 65.886641815571], [22.575679309667, 65.877477058663], [22.537808951691, 65.933730398153], [22.541980576408, 65.956307597806], [22.804416147709, 65.998883057704], [22.813734822014, 65.964729097762], [22.872632176187, 65.897782992873], [22.844372062453, 65.898141635236], [22.82072995696, 65.888312932635]]"
ABB,1,65.768714099267,20.645593489924,Vattenfall Eldistribution AB,Älvsbybygden,"[[20.363103966818, 66.013868917117], [20.438943702881, 65.952615474954], [20.620396504575, 65.944847597772], [21.023128589393, 65.814667394743], [21.321273687629, 65.86666223578], [21.416141626702, 65.732680898621], [21.462607380384, 65.714612618804], [21.217729888821, 65.729375487803], [21.08214383676, 65.678218205977], [21.144946735507, 65.600093205764], [21.187925142801, 65.568963435856], [21.123397072042, 65.550574526045], [21.120131323925, 65.535323816466], [20.945438683382, 65.511320827668], [20.882586671197, 65.535799057248], [20.764800329289, 65.553012549459], [20.756999634719, 65.559849476764], [20.739763187406, 65.553751207848], [20.692388915073, 65.57050918328], [20.703074494572, 65.576473076481], [20.619773540479, 65.590337022202], [20.524693652939, 65.627664910823], [20.48980135376, 65.600207071437], [20.302072470323, 65.626426120434], [20.217048162424, 65.565009619746], [20.232770830924, 65.662720413798], [20.170610651702, 65.686775484846], [20.108993489418, 65.848257054832], [20.033890785006, 65.961455508643], [19.932076643807, 66.006417984581], [20.180921251732, 66.031296417508], [20.363103966818, 66.013868917117]]"
BRG,2,62.650678514497,14.155214744574,Bergs Tingslags Elektriska AB,Berg,"[[13.69459199628, 63.026628026937], [13.790821046378, 62.960898718409], [14.16716704343, 62.853225556941], [14.38084730597, 62.883645243672], [14.414657635427, 62.855997230525], [14.473404694252, 62.843560017845], [14.485149220922, 62.820053847177], [14.544678940563, 62.817700805409], [14.580621404121, 62.807394046813], [14.605027701561, 62.774492528333], [14.636423343307, 62.760604289267], [14.648777705415, 62.725684810353], [14.703117845905, 62.73766734544], [14.750862025959, 62.727787113205], [14.789896163223, 62.7402024398], [14.858423678802, 62.71280075251], [14.861415168715, 62.681456195458], [14.902351795597, 62.616174967068], [14.876494956653, 62.596011291324], [14.781028185323, 62.590774629875], [14.810723742558, 62.564957011187], [15.073157145795, 62.467506243784], [15.067981959579, 62.378737844629], [15.108274009018, 62.358038816865], [14.939472700921, 62.320372593534], [14.865261487772, 62.390743350562], [14.874961845399, 62.402230445029], [14.801505653386, 62.404076486524], [14.673294628485, 62.420863254695], [14.450187738788, 62.291706661977], [14.435483651875, 62.30298788445], [14.340142932267, 62.303445476045], [14.296851895801, 62.331875630957], [14.216237577811, 62.35879459935], [14.161222505307, 62.394019912809], [14.006411503589, 62.393204275635], [13.945717560901, 62.380200521081], [13.850541318891, 62.4226960124], [13.795408641966, 62.407640321804], [13.773972549176, 62.412714668273], [13.708368449112, 62.482826484746], [13.5769963944, 62.529729309711], [13.561565455442, 62.591477647297], [13.58610910086, 62.628416485292], [13.565739956681, 62.789977963561], [13.452599900903, 62.911206708242], [13.391513521605, 62.93852106147], [13.301847745107, 62.9627032904], [13.242924144092, 62.9569253907], [13.176238769272, 62.917826952072], [13.0954737165, 62.972170403533], [13.159693804723, 63.036752280514], [13.69459199628, 63.026628026937]]"
BYG,2,64.082502864236,20.764511232512,Skellefteå Kraft Elnät AB,Bygdeå-Robertsfors,"[[20.374589586367, 64.237444249893], [20.457421545097, 64.243388243507], [20.614447082788, 64.289853194046], [20.698904023841, 64.290556881915], [20.832060437617, 64.242141466728], [20.878959035907, 64.203521724511], [21.032265563947, 64.167405721581], [21.049838098766, 64.154874426544], [20.997786323094, 63.87663490431], [20.811739592515, 63.845861402145], [20.725564406366, 63.863530339278], [20.729632688669, 63.874738769166], [20.677247533164, 63.885007509661], [20.634596800194, 63.879369115526], [20.687954682219, 63.972475493322], [20.564686207026, 64.081970389346], [20.548452107969, 64.069660248584], [20.519642394847, 64.112614761681], [20.456328128782, 64.140495807034], [20.374589586367, 64.237444249893]]"
DOF,2,63.269892896856,18.712084030877,Övik Energi Nät AB,Domsjö Fabriksområde,"[[[18.709600739558, 63.272430281353], [18.721171712482, 63.278268490348], [18.731792364129, 63.270293047006], [18.71143318513, 63.262292601001], [18.690961084817, 63.269830591845], [18.709600739558, 63.272430281353]]]"
EBN,2,61.501418809552,15.686523991464,Elektra Nät AB,Edsbyn,"[[15.662980119571, 61.315295118219], [15.653582597799, 61.34982328767], [15.597809669189, 61.380363324977], [15.514407156531, 61.48818990293], [15.507216202868, 61.514772154001], [15.564401376751, 61.521143277565], [15.570217191463, 61.528019168801], [15.498252893339, 61.556644651222], [15.469282311095, 61.587773755188], [15.468166572355, 61.609208925864], [15.392606064657, 61.69339213416], [15.419419129352, 61.707039667524], [15.650926243956, 61.695671741084], [15.703522161867, 61.656609341937], [15.659235362456, 61.623947482892], [15.742018243611, 61.582914881014], [15.856620473679, 61.503782807711], [15.928218748197, 61.485478259292], [15.924740292396, 61.469695931682], [15.973240778308, 61.420093719146], [15.960570897518, 61.409670383181], [15.962435368367, 61.373030094323], [15.915912557798, 61.343231165494], [15.662980119571, 61.315295118219]]"
FRV,2,64.562920197378,14.389348941394,Blåsjön Nät AB,Frostviken region,"[[14.68679917561, 64.890339726835], [14.662539955039, 64.751205838939], [14.544667378533, 64.537663467737], [14.953953794972, 64.431389747591], [15.042285822102, 64.37205403277], [15.110955659248, 64.246188554463], [14.589516523156, 64.080649087477], [14.1475729486, 64.258686476547], [14.114321919513, 64.462584511423], [14.085490628814, 64.478107848749], [13.889304407413, 64.50797595913], [13.654673183213, 64.580497922887], [13.70608739782, 64.640214633456], [14.32505748968, 65.118930298744], [14.616435277322, 65.002494018598], [14.696369902919, 64.99177514684], [14.477649650088, 64.936378813217], [14.51260348857, 64.907818504711], [14.579951586886, 64.892782528352], [14.68679917561, 64.890339726835]]"
GDB,2,63.658643517045,18.278045541851,Vattenfall Eldistribution AB,Gideobygden,"[[[17.300493764017, 63.613351151108], [17.267824983669, 63.611074954166], [17.286549811589, 63.622282292423], [17.264194272568, 63.644358544734], [17.336039589486, 63.693838731812], [17.267958557747, 63.743464893031], [17.334548367601, 63.88941433776], [17.457786471909, 63.880688415306], [17.570256726642, 63.905001802071], [17.506696177619, 63.929825758951], [17.388698768336, 64.042393484293], [17.334876570017, 64.05068436127], [17.472239896907, 64.118109565885], [17.941867448772, 64.096608669736], [18.185069573091, 64.060516149082], [18.458000170738, 64.003648614576], [18.409340702775, 63.995151416051], [18.470043667767, 63.968235043925], [18.465522862422, 63.932373277925], [18.423227034353, 63.934606229369], [18.402002963134, 63.926913393538], [18.430074970393, 63.915482829161], [18.487379994052, 63.841934834613], [18.591466763613, 63.822627076855], [18.636181741176, 63.826151981239], [18.686611180238, 63.819691761998], [18.71168119024, 63.807312862064], [18.756542224589, 63.809728416577], [18.820394909401, 63.77348962287], [18.899709249795, 63.782025133322], [18.960170888553, 63.761995136377], [18.949080745992, 63.729869765227], [18.995397383451, 63.732027905801], [19.046762058197, 63.685805855631], [19.176739199363, 63.60098015326], [19.189487117918, 63.571030232619], [19.292660541313, 63.459935459664], [19.26786834663, 63.321090072566], [19.077417878289, 63.191287752194], [18.775763575509, 63.104462525469], [18.749782431317, 63.11341976503], [18.718687163027, 63.176132960893], [18.644431705148, 63.197896090534], [18.622640702068, 63.224456440391], [18.671092737152, 63.270417342639], [18.640561746079, 63.294853972444], [18.58812777855, 63.290916053829], [18.531249226929, 63.316204675644], [18.53362909, 63.329082486409], [18.512900449841, 63.344679114227], [18.450466088673, 63.344187722846], [18.421231708844, 63.359927516127], [18.382888430288, 63.357062607565], [18.235760184521, 63.381018019289], [18.256728176342, 63.431363892321], [18.174161440158, 63.446054598786], [18.182830453677, 63.51858000657], [18.127332178079, 63.509753093118], [18.088303017587, 63.513704968243], [18.068468169406, 63.531829708803], [17.978464656849, 63.537733311623], [17.973996510588, 63.520941561604], [18.072984749446, 63.474765747351], [18.059893760209, 63.443388783518], [17.837033543941, 63.472133805132], [17.344359379769, 63.575841368844], [17.300493764017, 63.613351151108]], [[18.741446338615, 63.341289778196], [18.749985661424, 63.331730451061], [18.732167623525, 63.322832907521], [18.696567338914, 63.326359881044], [18.723740766465, 63.312890118211], [18.692204148085, 63.298419645391], [18.691976270728, 63.286387015465], [18.710378561843, 63.27917269459], [18.690961084817, 63.269830591845], [18.71143318513, 63.262292601001], [18.731792364129, 63.270293047006], [18.82827338879, 63.239105887642], [18.845281641372, 63.243019505835], [18.866314515069, 63.273689724983], [18.783918226391, 63.335301532134], [18.764271515273, 63.344737565381], [18.741446338615, 63.341289778196]]]"
HAM,2,63.145929909085,15.913649514794,E.ON Energidistribution AB,Hammarstrand,"[[15.841443119618, 63.503223663987], [15.863093861683, 63.493734390557], [15.918105472136, 63.499752951704], [15.998460752941, 63.467484035433], [16.102806217305, 63.449072099822], [16.170740867783, 63.392199112529], [16.124506318162, 63.358160475566], [16.18087925497, 63.287724226282], [16.289310215039, 63.237292158555], [16.430719423818, 63.201994583504], [16.560866949937, 63.128296276873], [16.61468941816, 63.113975398983], [16.498269725725, 63.059525122929], [16.527040513014, 63.050894452927], [16.443901253841, 63.000784860982], [16.419609976725, 62.944309152856], [16.395389093204, 62.93129174915], [16.395913502435, 62.863712874093], [16.065566982974, 62.861955554442], [15.951865364557, 62.894738507652], [15.854787304498, 62.857111675049], [15.802742025422, 62.852703696105], [15.81650261763, 62.788474442313], [15.61391544519, 62.828393167584], [15.456578021946, 62.906456443334], [15.562803325533, 62.928462198728], [15.508313164321, 63.014029167465], [15.427592199017, 63.08927940604], [15.438022189868, 63.193731140197], [15.372076175289, 63.206242170577], [15.502624438766, 63.326435271187], [15.494492736291, 63.363708954128], [15.436920369451, 63.347046672788], [15.38008139493, 63.370282659306], [15.422439604095, 63.416298987361], [15.568446480308, 63.472174628711], [15.659141456559, 63.462334200978], [15.765653441482, 63.525891930748], [15.783365879913, 63.526519332336], [15.841443119618, 63.503223663987]]"
HMR,2,61.694590443422,14.793646755763,Hamra Kapellags Besparingsskog,Hamra,"[[14.817939531401, 61.7922178998], [14.856108305292, 61.783637337726], [14.874193476291, 61.765312983067], [15.033315797794, 61.721444820472], [15.093070321789, 61.596393076303], [15.153295979804, 61.595731466357], [15.187187121498, 61.535651575264], [14.882288515537, 61.570990398676], [14.757515720051, 61.618213110138], [14.499362197072, 61.625881829039], [14.524759559053, 61.784571793017], [14.686324737178, 61.901618073276], [14.762657444084, 61.820564994569], [14.817939531401, 61.7922178998]]"
HDV,2,61.691626235652,17.177433480415,Ellevio AB,Hudiksvall,"[[[17.169097578306, 61.760254665438], [17.20326491652, 61.740525686547], [17.195310318715, 61.72337840442], [17.288476670374, 61.66579746147], [17.2851408844, 61.61828760912], [17.196045170239, 61.63160112275], [17.196669602438, 61.63881445096], [17.147518295587, 61.650182071221], [17.070550567896, 61.708259188056], [17.06768006753, 61.735183857104], [17.096595884866, 61.757763501492], [17.109216062377, 61.753376274785], [17.117247276137, 61.759891485376], [17.169097578306, 61.760254665438]]]"
HAL,2,61.525587918336,16.252005502214,Ellevio AB,Hälsingland,"[[15.824935883984, 62.183878915492], [15.94522199544, 62.22871213187], [16.192493104734, 62.210239072776], [16.298502137354, 62.178450072895], [16.602118128257, 62.013243127071], [16.643866186222, 62.01306502866], [16.721140019308, 61.96338211048], [16.831717143445, 62.001131113578], [16.884276189047, 61.952085001638], [16.860108196278, 61.939920970017], [16.933027194532, 61.891110072391], [16.925486235476, 61.857723031144], [17.02891101552, 61.834098109642], [17.082912852624, 61.834260090223], [17.127826759549, 61.861075973406], [17.056119874289, 61.898249073927], [17.188208858016, 61.974525088254], [17.267386023296, 61.969868061235], [17.484382181089, 61.927556076498], [17.631306160655, 61.674184031522], [17.459312152439, 61.397075955783], [17.324731058391, 61.291587960617], [17.152066961517, 61.304215960181], [17.164597705345, 61.308970986069], [17.144157869876, 61.322770927445], [17.106810934638, 61.331848916002], [17.058214048379, 61.332304888449], [17.020535258148, 61.314865907496], [17.020705110026, 61.281744130004], [17.054390982243, 61.290852092811], [17.093138218638, 61.281426091601], [17.078035157794, 61.266229034983], [17.086920097852, 61.253245083816], [17.289003141047, 61.210047994871], [17.266481218337, 61.007319017882], [17.237315145577, 60.958727969406], [17.249670163306, 60.888533999753], [17.12002505388, 60.829036892874], [17.080047875575, 60.828181917855], [17.095891747195, 60.845790965583], [17.079656880209, 60.866218960486], [17.002194896827, 60.891149892082], [16.845686863366, 60.891131895948], [16.722834956618, 60.984874910624], [16.479146857113, 60.9845668811], [16.395442972546, 61.053084922976], [16.138900958941, 61.036872921553], [15.661273909727, 61.216241931391], [15.58464893392, 61.260962922149], [15.432724851366, 61.259715920892], [15.415257829833, 61.267548964643], [15.412844818104, 61.311254961572], [14.721255032742, 61.309731922305], [14.308937088463, 61.467642020357], [14.302916768929, 61.497130984447], [14.337890834505, 61.534198090736], [14.501373899379, 61.625966071567], [14.756891029936, 61.618166130219], [14.910998094395, 61.564597077564], [15.188174776482, 61.539342157251], [15.154916840788, 61.597441953705], [15.085206840668, 61.602452946473], [15.0437848125, 61.719948929988], [14.805939811685, 61.796369968826], [14.740335889152, 61.842526936573], [14.689465961703, 61.90169813193], [15.04863579748, 61.868364083932], [15.048326030822, 61.876527123403], [15.20455388862, 61.877658055631], [15.209255986967, 61.899691115581], [15.253335993646, 61.876854077559], [15.290447183968, 61.883057036153], [15.309099016072, 61.867375079009], [15.692466955712, 61.924772126975], [15.900474184784, 61.85593209288], [15.936647127259, 61.816929046559], [15.921666202973, 61.806846033688], [15.935694188652, 61.793103096524], [16.0871260184, 61.792071101065], [16.08743917843, 61.779550108223], [16.159506989681, 61.779990134891], [16.159864222348, 61.773932159399], [16.311119848374, 61.801661074712], [16.325351870439, 61.842009015946], [16.383053736847, 61.888468031797], [16.383233730919, 61.905722939781], [16.256975843078, 61.931266906824], [16.229707823358, 61.980990991892], [15.824935883984, 62.183878915492]]"
